ZEIT,TAG,TX,TM,TN
1979-12-22T00:00,19791222,7.8,3.5,-2.4
1979-12-23T00:00,19791223,8.4,5.7,1.6
1979-12-24T00:00,19791224,5.4,2.7,0.8
1979-12-25T00:00,19791225,3.8,2.0,0.0
1979-12-26T00:00,19791226,3.6,0.6,-1.3
1979-12-27T00:00,19791227,2.8,0.6,-3.4
1979-12-28T00:00,19791228,2.3,0.7,-0.2
1979-12-29T00:00,19791229,5.1,2.6,0.1
1979-12-30T00:00,19791230,2.3,0.7,-0.6
1979-12-31T00:00,19791231,1.1,0.4,-0.5
1980-01-01T00:00,19800101,1.9,-0.4,-3.6
1980-01-02T00:00,19800102,-0.6,-1.7,-2.4
1980-01-03T00:00,19800103,-2.0,-3.7,-4.8
1980-01-04T00:00,19800104,-2.5,-6.1,-8.9
1980-01-05T00:00,19800105,-3.5,-4.2,-7.5
1980-01-06T00:00,19800106,0.6,-1.2,-4.1
1980-01-07T00:00,19800107,1.5,0.2,-1.0
1980-01-08T00:00,19800108,0.6,-3.3,-4.2
1980-01-09T00:00,19800109,-3.5,-4.3,-5.3
1980-01-10T00:00,19800110,-3.7,-4.9,-5.7
1980-01-11T00:00,19800111,-5.6,-8.9,-9.8
1980-01-12T00:00,19800112,-9.0,-11.2,-14.4
1980-01-13T00:00,19800113,-9.5,-13.1,-17.4
1980-01-14T00:00,19800114,-5.4,-8.8,-14.3
1980-01-15T00:00,19800115,-7.8,-10.8,-12.8
1980-01-16T00:00,19800116,-5.8,-8.7,-13.0
1980-01-17T00:00,19800117,-4.5,-5.7,-7.3
1980-01-18T00:00,19800118,-1.1,-5.1,-10.9
1980-01-19T00:00,19800119,-1.2,-1.7,-2.7
1980-01-20T00:00,19800120,-0.6,-1.9,-3.0
1980-01-21T00:00,19800121,0.5,-1.0,-3.5
1980-01-22T00:00,19800122,1.3,0.5,-0.5
1980-01-23T00:00,19800123,4.4,2.0,0.0
1980-01-24T00:00,19800124,3.9,2.1,0.5
1980-01-25T00:00,19800125,2.4,1.5,0.1
1980-01-26T00:00,19800126,1.2,-2.6,-4.0
1980-01-27T00:00,19800127,-1.3,-4.6,-8.6
1980-01-28T00:00,19800128,-1.4,-7.1,-11.1
1980-01-29T00:00,19800129,-2.9,-4.8,-7.0
1980-01-30T00:00,19800130,6.0,2.4,-5.7
1980-01-31T00:00,19800131,8.0,6.1,4.0
1980-02-01T00:00,19800201,8.2,2.4,-2.5
1980-02-02T00:00,19800202,3.5,0.3,-5.2
1980-02-03T00:00,19800203,5.3,3.1,0.1
1980-02-04T00:00,19800204,4.9,1.0,-0.5
1980-02-05T00:00,19800205,6.4,3.0,-1.4
1980-02-06T00:00,19800206,6.6,5.3,3.6
1980-02-07T00:00,19800207,7.2,5.6,3.4
1980-02-08T00:00,19800208,7.9,6.3,4.7
1980-02-09T00:00,19800209,9.4,6.6,4.0
1980-02-10T00:00,19800210,9.2,6.2,4.4
1980-02-11T00:00,19800211,7.6,5.3,3.0
1980-02-12T00:00,19800212,5.0,3.4,2.6
1980-02-13T00:00,19800213,3.2,0.7,-0.7
1980-02-14T00:00,19800214,6.4,1.6,-2.2
1980-02-15T00:00,19800215,5.1,1.7,-1.1
1980-02-16T00:00,19800216,4.5,3.2,1.4
1980-02-17T00:00,19800217,5.2,1.6,0.2
1980-02-18T00:00,19800218,0.6,-0.4,-1.1
1980-02-19T00:00,19800219,5.7,1.4,-1.6
1980-02-20T00:00,19800220,7.6,3.3,0.8
1980-02-21T00:00,19800221,10.0,3.9,0.2
1980-02-22T00:00,19800222,11.9,5.1,0.0
1980-02-23T00:00,19800223,10.1,5.0,0.8
1980-02-24T00:00,19800224,6.8,2.9,-0.5
1980-02-25T00:00,19800225,11.4,4.0,-1.4
1980-02-26T00:00,19800226,3.6,-2.7,-4.8
1980-02-27T00:00,19800227,-2.6,-4.1,-5.5
1980-02-28T00:00,19800228,-2.0,-3.4,-4.9
1980-02-29T00:00,19800229,4.7,1.6,-2.6
1980-03-01T00:00,19800301,7.3,4.8,0.5
1980-03-02T00:00,19800302,5.2,3.0,-0.1
1980-03-03T00:00,19800303,3.7,-1.9,-4.7
1980-03-04T00:00,19800304,0.6,-1.9,-4.9
1980-03-05T00:00,19800305,3.2,-0.4,-4.0
1980-03-06T00:00,19800306,6.0,2.9,-0.9
1980-03-07T00:00,19800307,6.6,3.8,2.1
1980-03-08T00:00,19800308,5.5,4.2,1.1
1980-03-09T00:00,19800309,4.7,1.7,0.5
1980-03-10T00:00,19800310,1.5,0.4,-0.4
1980-03-11T00:00,19800311,3.4,1.0,-0.7
1980-03-12T00:00,19800312,5.8,2.0,-0.9
1980-03-13T00:00,19800313,6.5,3.1,0.6
1980-03-14T00:00,19800314,10.3,5.7,0.6
1980-03-15T00:00,19800315,9.4,4.5,0.3
1980-03-16T00:00,19800316,11.0,5.2,0.8
1980-03-17T00:00,19800317,8.4,3.0,-1.1
1980-03-18T00:00,19800318,5.6,1.3,-2.5
1980-03-19T00:00,19800319,2.8,-1.4,-2.4
1980-03-20T00:00,19800320,0.2,-2.5,-4.6
1980-03-21T00:00,19800321,0.2,-3.2,-7.0
1980-03-22T00:00,19800322,4.4,-0.1,-4.4
1980-03-23T00:00,19800323,4.3,1.5,-2.4
1980-03-24T00:00,19800324,3.2,1.0,-0.5
1980-03-25T00:00,19800325,7.4,2.4,-2.7
1980-03-26T00:00,19800326,10.0,5.1,0.4
1980-03-27T00:00,19800327,10.7,7.2,3.7
1980-03-28T00:00,19800328,16.1,13.1,8.4
1980-03-29T00:00,19800329,15.3,11.7,9.8
1980-03-30T00:00,19800330,10.0,5.3,2.9
1980-03-31T00:00,19800331,11.0,6.1,2.2
1980-04-01T00:00,19800401,14.0,8.7,3.1
1980-04-02T00:00,19800402,11.1,7.3,3.4
1980-04-03T00:00,19800403,4.9,1.1,0.0
1980-04-04T00:00,19800404,3.0,1.2,-0.5
1980-04-05T00:00,19800405,5.4,2.6,-1.3
1980-04-06T00:00,19800406,5.2,2.7,-2.5
1980-04-07T00:00,19800407,10.7,6.2,1.8
1980-04-08T00:00,19800408,8.2,4.7,1.7
1980-04-09T00:00,19800409,5.7,1.8,0.1
1980-04-10T00:00,19800410,5.0,2.8,0.1
1980-04-11T00:00,19800411,8.9,5.3,3.3
1980-04-12T00:00,19800412,12.4,7.2,2.0
1980-04-13T00:00,19800413,15.0,9.2,2.6
1980-04-14T00:00,19800414,18.6,11.7,5.0
1980-04-15T00:00,19800415,20.3,13.7,7.1
1980-04-16T00:00,19800416,20.4,13.5,4.6
1980-04-17T00:00,19800417,21.2,14.0,5.0
1980-04-18T00:00,19800418,16.5,7.8,5.2
1980-04-19T00:00,19800419,9.7,5.0,1.5
1980-04-20T00:00,19800420,6.5,2.4,-1.2
1980-04-21T00:00,19800421,8.4,3.2,0.4
1980-04-22T00:00,19800422,8.1,2.8,-0.9
1980-04-23T00:00,19800423,4.2,1.6,0.1
1980-04-24T00:00,19800424,3.2,1.6,0.2
1980-04-25T00:00,19800425,5.3,3.0,0.4
1980-04-26T00:00,19800426,6.8,4.8,2.9
1980-04-27T00:00,19800427,6.9,4.8,0.3
1980-04-28T00:00,19800428,8.8,6.8,4.0
1980-04-29T00:00,19800429,14.0,9.8,4.5
1980-04-30T00:00,19800430,16.6,11.0,3.2
1980-05-01T00:00,19800501,16.6,11.2,5.0
1980-05-02T00:00,19800502,12.7,6.7,5.5
1980-05-03T00:00,19800503,9.8,5.8,0.6
1980-05-04T00:00,19800504,10.0,5.6,-0.6
1980-05-05T00:00,19800505,11.5,5.5,-2.9
1980-05-06T00:00,19800506,15.8,10.0,1.0
1980-05-07T00:00,19800507,19.8,13.3,7.8
1980-05-08T00:00,19800508,19.4,14.0,9.0
1980-05-09T00:00,19800509,17.0,7.5,4.9
1980-05-10T00:00,19800510,15.3,9.0,1.5
1980-05-11T00:00,19800511,17.6,11.4,1.7
1980-05-12T00:00,19800512,15.8,10.5,5.3
1980-05-13T00:00,19800513,15.8,10.2,3.2
1980-05-14T00:00,19800514,14.1,8.2,2.0
1980-05-15T00:00,19800515,13.0,7.7,0.7
1980-05-16T00:00,19800516,15.6,9.2,0.6
1980-05-17T00:00,19800517,17.0,11.1,4.0
1980-05-18T00:00,19800518,15.6,11.5,7.4
1980-05-19T00:00,19800519,20.4,14.0,5.5
1980-05-20T00:00,19800520,22.7,16.5,10.7
1980-05-21T00:00,19800521,19.4,13.2,6.8
1980-05-22T00:00,19800522,15.7,8.3,4.6
1980-05-23T00:00,19800523,16.0,9.3,1.5
1980-05-24T00:00,19800524,15.5,10.9,7.1
1980-05-25T00:00,19800525,16.8,11.4,6.4
1980-05-26T00:00,19800526,17.3,13.1,8.9
1980-05-27T00:00,19800527,24.7,17.2,8.8
1980-05-28T00:00,19800528,23.5,16.3,11.5
1980-05-29T00:00,19800529,19.8,15.0,12.3
1980-05-30T00:00,19800530,16.3,13.1,11.2
1980-05-31T00:00,19800531,17.3,12.5,7.9
1980-06-01T00:00,19800601,16.5,11.6,6.1
1980-06-02T00:00,19800602,16.1,11.9,7.0
1980-06-03T00:00,19800603,16.1,12.6,9.6
1980-06-04T00:00,19800604,17.3,14.1,10.5
1980-06-05T00:00,19800605,24.2,18.5,14.1
1980-06-06T00:00,19800606,23.2,17.1,9.0
1980-06-07T00:00,19800607,22.7,17.7,12.4
1980-06-08T00:00,19800608,22.9,17.1,12.0
1980-06-09T00:00,19800609,24.4,19.4,13.3
1980-06-10T00:00,19800610,24.3,20.0,15.9
1980-06-11T00:00,19800611,21.1,16.7,15.6
1980-06-12T00:00,19800612,23.7,19.0,14.4
1980-06-13T00:00,19800613,26.3,20.6,11.5
1980-06-14T00:00,19800614,30.3,24.5,17.6
1980-06-15T00:00,19800615,28.5,18.2,14.6
1980-06-16T00:00,19800616,22.3,17.7,13.2
1980-06-17T00:00,19800617,23.1,17.9,14.4
1980-06-18T00:00,19800618,17.4,13.9,11.6
1980-06-19T00:00,19800619,21.0,16.1,10.6
1980-06-20T00:00,19800620,20.1,15.2,12.4
1980-06-21T00:00,19800621,18.8,15.5,11.9
1980-06-22T00:00,19800622,17.1,13.5,11.4
1980-06-23T00:00,19800623,18.9,14.2,10.0
1980-06-24T00:00,19800624,21.1,16.3,13.1
1980-06-25T00:00,19800625,17.6,13.9,11.2
1980-06-26T00:00,19800626,19.4,14.0,9.7
1980-06-27T00:00,19800627,15.3,12.7,10.3
1980-06-28T00:00,19800628,17.1,12.2,8.5
1980-06-29T00:00,19800629,16.4,12.2,10.7
1980-06-30T00:00,19800630,12.8,11.3,9.9
1980-07-01T00:00,19800701,19.6,14.9,9.0
1980-07-02T00:00,19800702,15.5,13.0,11.0
1980-07-03T00:00,19800703,15.4,12.6,11.6
1980-07-04T00:00,19800704,16.9,13.1,10.7
1980-07-05T00:00,19800705,18.4,14.0,10.1
1980-07-06T00:00,19800706,19.3,15.2,11.2
1980-07-07T00:00,19800707,21.7,15.2,9.9
1980-07-08T00:00,19800708,22.5,15.6,12.6
1980-07-09T00:00,19800709,19.2,15.8,12.4
1980-07-10T00:00,19800710,19.7,15.5,13.0
1980-07-11T00:00,19800711,16.4,14.2,12.8
1980-07-12T00:00,19800712,16.2,13.6,11.2
1980-07-13T00:00,19800713,15.6,12.2,10.0
1980-07-14T00:00,19800714,18.6,14.0,9.5
1980-07-15T00:00,19800715,21.3,17.3,14.4
1980-07-16T00:00,19800716,18.2,14.6,12.6
1980-07-17T00:00,19800717,15.7,12.9,10.9
1980-07-18T00:00,19800718,20.8,15.5,11.4
1980-07-19T00:00,19800719,17.0,15.1,12.3
1980-07-20T00:00,19800720,24.2,18.4,15.2
1980-07-21T00:00,19800721,18.3,14.7,13.5
1980-07-22T00:00,19800722,15.1,12.0,9.4
1980-07-23T00:00,19800723,22.1,16.1,8.8
1980-07-24T00:00,19800724,25.0,18.3,10.6
1980-07-25T00:00,19800725,24.6,19.6,13.5
1980-07-26T00:00,19800726,25.8,20.4,14.3
1980-07-27T00:00,19800727,25.0,20.2,15.4
1980-07-28T00:00,19800728,22.7,19.5,17.2
1980-07-29T00:00,19800729,23.2,18.7,15.5
1980-07-30T00:00,19800730,24.6,18.7,14.5
1980-07-31T00:00,19800731,20.2,17.4,14.7
1980-08-01T00:00,19800801,23.5,18.2,12.4
1980-08-02T00:00,19800802,27.8,21.6,14.0
1980-08-03T00:00,19800803,31.1,24.7,18.5
1980-08-04T00:00,19800804,27.4,22.7,19.7
1980-08-05T00:00,19800805,26.9,21.5,18.1
1980-08-06T00:00,19800806,22.8,17.8,14.7
1980-08-07T00:00,19800807,25.9,20.2,14.1
1980-08-08T00:00,19800808,27.5,20.4,14.4
1980-08-09T00:00,19800809,20.7,16.4,14.2
1980-08-10T00:00,19800810,20.4,16.0,11.8
1980-08-11T00:00,19800811,22.5,17.0,11.6
1980-08-12T00:00,19800812,20.6,15.7,14.3
1980-08-13T00:00,19800813,16.5,13.4,11.0
1980-08-14T00:00,19800814,21.7,16.7,13.5
1980-08-15T00:00,19800815,24.1,18.9,11.8
1980-08-16T00:00,19800816,25.8,20.1,13.8
1980-08-17T00:00,19800817,25.0,19.5,12.5
1980-08-18T00:00,19800818,24.7,18.6,11.5
1980-08-19T00:00,19800819,22.2,15.4,12.0
1980-08-20T00:00,19800820,17.6,15.9,14.5
1980-08-21T00:00,19800821,23.4,18.2,14.4
1980-08-22T00:00,19800822,16.7,12.4,10.5
1980-08-23T00:00,19800823,14.0,11.8,8.4
1980-08-24T00:00,19800824,14.8,11.1,8.8
1980-08-25T00:00,19800825,15.2,11.1,7.0
1980-08-26T00:00,19800826,19.3,13.3,5.4
1980-08-27T00:00,19800827,23.6,16.3,7.4
1980-08-28T00:00,19800828,25.6,18.6,11.1
1980-08-29T00:00,19800829,24.6,20.1,17.5
1980-08-30T00:00,19800830,24.2,18.5,15.8
1980-08-31T00:00,19800831,18.5,14.9,13.6
1980-09-01T00:00,19800901,16.4,13.0,11.4
1980-09-02T00:00,19800902,17.5,11.5,5.1
1980-09-03T00:00,19800903,21.1,14.1,6.6
1980-09-04T00:00,19800904,25.6,19.0,11.5
1980-09-05T00:00,19800905,27.2,19.9,14.6
1980-09-06T00:00,19800906,20.7,16.1,14.6
1980-09-07T00:00,19800907,20.3,15.5,11.8
1980-09-08T00:00,19800908,21.3,15.9,11.2
1980-09-09T00:00,19800909,18.1,13.9,13.0
1980-09-10T00:00,19800910,16.8,13.3,11.2
1980-09-11T00:00,19800911,15.2,13.1,11.6
1980-09-12T00:00,19800912,19.0,14.5,9.4
1980-09-13T00:00,19800913,17.3,14.2,12.2
1980-09-14T00:00,19800914,16.0,13.4,10.7
1980-09-15T00:00,19800915,14.3,12.1,10.0
1980-09-16T00:00,19800916,18.3,13.2,10.0
1980-09-17T00:00,19800917,19.6,14.1,10.0
1980-09-18T00:00,19800918,18.7,13.8,10.5
1980-09-19T00:00,19800919,21.2,15.2,9.7
1980-09-20T00:00,19800920,19.8,15.5,12.6
1980-09-21T00:00,19800921,21.7,15.6,12.1
1980-09-22T00:00,19800922,23.6,15.9,11.2
1980-09-23T00:00,19800923,22.0,15.7,11.3
1980-09-24T00:00,19800924,20.7,16.5,13.8
1980-09-25T00:00,19800925,16.1,13.0,11.0
1980-09-26T00:00,19800926,16.0,12.6,11.0
1980-09-27T00:00,19800927,16.1,11.4,6.6
1980-09-28T00:00,19800928,16.4,10.7,5.6
1980-09-29T00:00,19800929,17.1,11.6,5.9
1980-09-30T00:00,19800930,15.0,13.5,12.1
1980-10-01T00:00,19801001,13.5,10.9,8.1
1980-10-02T00:00,19801002,14.8,11.6,9.0
1980-10-03T00:00,19801003,13.4,10.1,8.7
1980-10-04T00:00,19801004,16.0,10.0,3.4
1980-10-05T00:00,19801005,12.5,10.0,7.4
1980-10-06T00:00,19801006,14.1,10.3,6.7
1980-10-07T00:00,19801007,18.0,13.2,10.1
1980-10-08T00:00,19801008,12.3,10.7,9.8
1980-10-09T00:00,19801009,11.7,8.6,7.1
1980-10-10T00:00,19801010,11.4,7.2,4.0
1980-10-11T00:00,19801011,11.4,5.8,0.1
1980-10-12T00:00,19801012,7.3,6.5,4.9
1980-10-13T00:00,19801013,7.8,7.2,6.2
1980-10-14T00:00,19801014,7.8,6.7,6.0
1980-10-15T00:00,19801015,12.1,7.8,4.4
1980-10-16T00:00,19801016,15.2,10.7,6.2
1980-10-17T00:00,19801017,19.4,15.5,11.0
1980-10-18T00:00,19801018,17.4,10.1,7.8
1980-10-19T00:00,19801019,10.5,7.6,5.6
1980-10-20T00:00,19801020,9.5,5.5,3.3
1980-10-21T00:00,19801021,10.5,5.9,1.7
1980-10-22T00:00,19801022,13.6,8.0,3.8
1980-10-23T00:00,19801023,13.9,8.9,5.4
1980-10-24T00:00,19801024,13.0,10.3,8.3
1980-10-25T00:00,19801025,11.3,9.0,6.6
1980-10-26T00:00,19801026,9.0,5.5,2.7
1980-10-27T00:00,19801027,11.7,7.9,3.3
1980-10-28T00:00,19801028,21.4,16.2,11.5
1980-10-29T00:00,19801029,17.6,13.1,10.6
1980-10-30T00:00,19801030,11.6,7.3,6.4
1980-10-31T00:00,19801031,6.4,3.6,1.7
1980-11-01T00:00,19801101,2.5,-1.3,-4.1
1980-11-02T00:00,19801102,-0.8,-3.3,-4.9
1980-11-03T00:00,19801103,-1.7,-3.0,-4.5
1980-11-04T00:00,19801104,-2.7,-3.9,-4.8
1980-11-05T00:00,19801105,-2.4,-3.3,-4.4
1980-11-06T00:00,19801106,-0.3,-0.9,-3.0
1980-11-07T00:00,19801107,0.2,-0.5,-1.0
1980-11-08T00:00,19801108,2.4,-0.2,-2.4
1980-11-09T00:00,19801109,1.5,-0.7,-3.1
1980-11-10T00:00,19801110,-0.3,-1.0,-1.8
1980-11-11T00:00,19801111,3.2,-0.6,-5.2
1980-11-12T00:00,19801112,3.2,1.1,-1.2
1980-11-13T00:00,19801113,4.7,2.3,-0.6
1980-11-14T00:00,19801114,5.7,4.5,2.0
1980-11-15T00:00,19801115,7.1,5.2,2.5
1980-11-16T00:00,19801116,13.2,11.7,5.0
1980-11-17T00:00,19801117,14.1,11.8,10.1
1980-11-18T00:00,19801118,13.6,11.4,10.3
1980-11-19T00:00,19801119,10.4,4.7,3.3
1980-11-20T00:00,19801120,8.7,5.9,2.9
1980-11-21T00:00,19801121,13.4,10.1,4.7
1980-11-22T00:00,19801122,14.6,12.1,9.5
1980-11-23T00:00,19801123,15.3,13.2,11.7
1980-11-24T00:00,19801124,14.5,13.2,11.6
1980-11-25T00:00,19801125,13.4,9.6,8.5
1980-11-26T00:00,19801126,8.5,4.1,2.0
1980-11-27T00:00,19801127,4.2,0.3,-2.4
1980-11-28T00:00,19801128,3.0,0.7,-1.6
1980-11-29T00:00,19801129,1.2,0.4,-0.1
1980-11-30T00:00,19801130,0.7,-1.0,-2.6
1980-12-01T00:00,19801201,-2.5,-6.0,-8.9
1980-12-02T00:00,19801202,-2.8,-6.1,-10.0
1980-12-03T00:00,19801203,-0.7,-3.0,-4.5
1980-12-04T00:00,19801204,-1.4,-4.1,-7.2
1980-12-05T00:00,19801205,-2.5,-6.0,-7.2
1980-12-06T00:00,19801206,2.0,-3.3,-7.8
1980-12-07T00:00,19801207,-6.0,-8.0,-10.5
1980-12-08T00:00,19801208,-5.7,-6.8,-9.8
1980-12-09T00:00,19801209,-0.1,-2.1,-8.1
1980-12-10T00:00,19801210,3.3,1.2,-1.5
1980-12-11T00:00,19801211,5.7,3.9,2.1
1980-12-12T00:00,19801212,5.7,4.8,3.2
1980-12-13T00:00,19801213,11.2,7.3,3.0
1980-12-14T00:00,19801214,9.8,7.8,6.3
1980-12-15T00:00,19801215,12.2,9.1,7.5
1980-12-16T00:00,19801216,7.5,4.6,3.2
1980-12-17T00:00,19801217,5.0,2.2,0.5
1980-12-18T00:00,19801218,1.7,0.0,-1.5
1980-12-19T00:00,19801219,2.3,0.7,-1.4
1980-12-20T00:00,19801220,2.5,1.2,-0.1
1980-12-21T00:00,19801221,6.6,2.8,0.6
1980-12-22T00:00,19801222,3.8,2.0,0.7
1980-12-23T00:00,19801223,8.7,5.7,0.5
1980-12-24T00:00,19801224,10.4,8.6,4.6
1980-12-25T00:00,19801225,10.0,8.7,7.9
1980-12-26T00:00,19801226,8.0,3.1,0.6
1980-12-27T00:00,19801227,1.9,0.4,-0.8
1980-12-28T00:00,19801228,1.1,0.3,-0.6
1980-12-29T00:00,19801229,4.3,3.4,-0.6
1980-12-30T00:00,19801230,5.6,4.8,3.6
1980-12-31T00:00,19801231,6.2,4.7,3.7
1981-01-01T00:00,19810101,5.7,2.1,0.2
1981-01-02T00:00,19810102,2.6,1.6,0.2
1981-01-03T00:00,19810103,7.5,5.0,0.6
1981-01-04T00:00,19810104,4.7,2.8,1.2
1981-01-05T00:00,19810105,1.2,-0.8,-2.2
1981-01-06T00:00,19810106,-1.0,-2.8,-3.8
1981-01-07T00:00,19810107,-3.4,-6.2,-7.8
1981-01-08T00:00,19810108,-5.5,-9.5,-13.1
1981-01-09T00:00,19810109,-2.4,-4.9,-9.8
1981-01-10T00:00,19810110,-1.1,-2.5,-3.6
1981-01-11T00:00,19810111,-0.2,-1.7,-2.9
1981-01-12T00:00,19810112,-0.4,-4.0,-8.5
1981-01-13T00:00,19810113,-0.3,-1.5,-3.4
1981-01-14T00:00,19810114,0.1,-1.9,-5.0
1981-01-15T00:00,19810115,2.4,0.9,-1.0
1981-01-16T00:00,19810116,0.1,-1.5,-2.5
1981-01-17T00:00,19810117,4.2,0.7,-3.0
1981-01-18T00:00,19810118,3.1,0.6,-0.7
1981-01-19T00:00,19810119,1.6,-0.6,-2.9
1981-01-20T00:00,19810120,2.0,-1.1,-3.5
1981-01-21T00:00,19810121,-0.5,-1.5,-2.1
1981-01-22T00:00,19810122,-0.6,-3.7,-5.0
1981-01-23T00:00,19810123,-0.9,-5.5,-9.3
1981-01-24T00:00,19810124,-0.9,-2.9,-4.9
1981-01-25T00:00,19810125,2.3,0.7,-2.9
1981-01-26T00:00,19810126,2.3,-1.4,-3.8
1981-01-27T00:00,19810127,1.0,-3.8,-7.5
1981-01-28T00:00,19810128,1.1,-2.5,-6.9
1981-01-29T00:00,19810129,2.1,-0.3,-1.3
1981-01-30T00:00,19810130,3.5,-0.8,-5.0
1981-01-31T00:00,19810131,5.2,1.8,-3.4
1981-02-01T00:00,19810201,6.5,3.4,0.9
1981-02-02T00:00,19810202,7.1,3.4,-1.0
1981-02-03T00:00,19810203,8.8,5.0,3.2
1981-02-04T00:00,19810204,3.7,2.3,1.1
1981-02-05T00:00,19810205,2.1,0.6,-0.8
1981-02-06T00:00,19810206,4.5,1.8,-1.7
1981-02-07T00:00,19810207,7.6,6.5,3.2
1981-02-08T00:00,19810208,8.4,7.4,6.0
1981-02-09T00:00,19810209,8.2,6.8,5.8
1981-02-10T00:00,19810210,8.3,4.9,1.6
1981-02-11T00:00,19810211,3.2,-1.3,-4.1
1981-02-12T00:00,19810212,-1.3,-2.5,-4.6
1981-02-13T00:00,19810213,-0.5,-2.0,-2.8
1981-02-14T00:00,19810214,-1.4,-3.0,-4.7
1981-02-15T00:00,19810215,-1.5,-2.8,-4.9
1981-02-16T00:00,19810216,1.4,-0.5,-2.9
1981-02-17T00:00,19810217,1.8,-0.2,-2.1
1981-02-18T00:00,19810218,0.2,-2.7,-5.4
1981-02-19T00:00,19810219,-2.0,-4.1,-5.1
1981-02-20T00:00,19810220,-2.7,-4.2,-5.3
1981-02-21T00:00,19810221,-2.7,-4.9,-6.9
1981-02-22T00:00,19810222,-0.9,-3.4,-6.2
1981-02-23T00:00,19810223,-1.7,-2.5,-4.1
1981-02-24T00:00,19810224,8.1,2.0,-2.2
1981-02-25T00:00,19810225,1.5,-0.7,-2.3
1981-02-26T00:00,19810226,3.7,-1.6,-5.8
1981-02-27T00:00,19810227,3.1,-2.2,-6.5
1981-02-28T00:00,19810228,4.3,-1.4,-6.7
1981-03-01T00:00,19810301,1.1,0.2,-0.9
1981-03-02T00:00,19810302,6.5,2.4,-0.2
1981-03-03T00:00,19810303,3.2,2.2,0.8
1981-03-04T00:00,19810304,2.5,0.0,-1.3
1981-03-05T00:00,19810305,2.7,-0.6,-4.3
1981-03-06T00:00,19810306,4.9,1.7,-2.5
1981-03-07T00:00,19810307,12.5,8.7,3.3
1981-03-08T00:00,19810308,13.1,11.5,9.5
1981-03-09T00:00,19810309,15.6,12.3,10.4
1981-03-10T00:00,19810310,11.2,7.7,5.4
1981-03-11T00:00,19810311,16.8,13.4,5.4
1981-03-12T00:00,19810312,14.7,7.8,5.1
1981-03-13T00:00,19810313,9.0,7.7,4.9
1981-03-14T00:00,19810314,11.6,8.0,6.5
1981-03-15T00:00,19810315,11.6,7.2,3.9
1981-03-16T00:00,19810316,11.1,6.0,1.4
1981-03-17T00:00,19810317,6.8,3.8,2.6
1981-03-18T00:00,19810318,3.4,1.2,-1.9
1981-03-19T00:00,19810319,9.2,4.8,0.8
1981-03-20T00:00,19810320,10.9,7.3,3.9
1981-03-21T00:00,19810321,17.3,11.3,6.1
1981-03-22T00:00,19810322,19.2,13.7,7.8
1981-03-23T00:00,19810323,16.3,9.4,4.5
1981-03-24T00:00,19810324,14.2,11.5,9.1
1981-03-25T00:00,19810325,16.5,12.9,9.4
1981-03-26T00:00,19810326,15.8,12.0,10.0
1981-03-27T00:00,19810327,12.6,8.4,5.5
1981-03-28T00:00,19810328,12.6,7.6,1.1
1981-03-29T00:00,19810329,16.6,10.7,3.5
1981-03-30T00:00,19810330,18.6,13.9,10.1
1981-03-31T00:00,19810331,16.1,13.4,10.5
1981-04-01T00:00,19810401,19.4,14.3,10.5
1981-04-02T00:00,19810402,17.3,12.0,9.0
1981-04-03T00:00,19810403,16.6,10.5,4.6
1981-04-04T00:00,19810404,12.9,8.4,6.8
1981-04-05T00:00,19810405,8.6,6.0,4.2
1981-04-06T00:00,19810406,13.3,8.2,3.5
1981-04-07T00:00,19810407,18.0,11.2,3.6
1981-04-08T00:00,19810408,20.0,12.6,6.2
1981-04-09T00:00,19810409,13.8,8.8,3.8
1981-04-10T00:00,19810410,17.5,11.3,4.2
1981-04-11T00:00,19810411,19.1,12.6,6.1
1981-04-12T00:00,19810412,21.6,15.2,7.6
1981-04-13T00:00,19810413,18.4,13.5,10.8
1981-04-14T00:00,19810414,15.7,9.2,2.1
1981-04-15T00:00,19810415,17.5,10.4,2.5
1981-04-16T00:00,19810416,14.6,4.7,2.2
1981-04-17T00:00,19810417,6.3,0.4,-3.4
1981-04-18T00:00,19810418,6.2,0.4,-4.1
1981-04-19T00:00,19810419,7.8,3.4,-2.0
1981-04-20T00:00,19810420,9.7,4.8,0.2
1981-04-21T00:00,19810421,11.3,5.4,0.0
1981-04-22T00:00,19810422,7.6,3.0,0.6
1981-04-23T00:00,19810423,5.4,1.5,-1.3
1981-04-24T00:00,19810424,8.4,2.7,-3.0
1981-04-25T00:00,19810425,13.7,6.8,-1.1
1981-04-26T00:00,19810426,16.7,10.5,3.1
1981-04-27T00:00,19810427,13.6,6.0,4.3
1981-04-28T00:00,19810428,9.6,5.1,0.1
1981-04-29T00:00,19810429,7.1,5.1,3.0
1981-04-30T00:00,19810430,10.2,8.5,5.6
1981-05-01T00:00,19810501,9.9,5.9,3.0
1981-05-02T00:00,19810502,9.2,4.4,1.0
1981-05-03T00:00,19810503,9.6,5.0,1.2
1981-05-04T00:00,19810504,11.1,8.1,3.4
1981-05-05T00:00,19810505,11.6,7.6,5.5
1981-05-06T00:00,19810506,14.5,9.8,5.5
1981-05-07T00:00,19810507,17.8,13.2,8.7
1981-05-08T00:00,19810508,20.9,15.1,7.5
1981-05-09T00:00,19810509,24.4,17.9,11.0
1981-05-10T00:00,19810510,24.9,19.5,13.9
